player_name;team_abbreviation;country;pts;reb;ast;season
Devonte' Graham;NOP;USA;11.9;2.3;4.2;2021-22
Devontae Cacok;SAS;USA;3.1;2.8;0.4;2021-22
Devon Dotson;CHI;USA;2.6;0.8;1.4;2021-22
Domantas Sabonis;SAC;Lithuania;18.9;12.1;5.2;2021-22
Devin Vassell;SAS;USA;12.3;4.3;1.9;2021-22
Devin Booker;PHX;USA;26.8;5.0;4.8;2021-22
Desmond Bane;MEM;USA;18.2;4.4;2.7;2021-22
Derrick White;BOS;USA;13.2;3.5;4.9;2021-22
Derrick Walton Jr.;DET;USA;6.3;3.3;7.0;2021-22
Derrick Rose;NYK;USA;12.0;3.0;4.0;2021-22
Derrick Jones Jr.;CHI;USA;5.6;3.3;0.6;2021-22
Devin Cannady;ORL;USA;10.0;1.2;2.0;2021-22
Grant Williams;BOS;USA;7.8;3.6;1.0;2021-22
Donovan Mitchell;UTA;USA;25.9;4.2;5.3;2021-22
Dorian Finney-Smith;DAL;USA;11.0;4.7;1.9;2021-22
Enes Freedom;BOS;Turkey;3.7;4.6;0.2;2021-22
Emmanuel Mudiay;SAC;Democratic Republic of the Congo;1.5;0.0;2.0;2021-22
Emanuel Terry;PHX;USA;0.0;5.0;0.7;2021-22
Elijah Hughes;POR;USA;3.5;1.6;0.6;2021-22
Elfrid Payton;PHX;USA;3.0;1.8;2.0;2021-22
Ed Davis;CLE;USA;0.9;2.1;0.2;2021-22
Donte DiVincenzo;SAC;USA;9.0;4.0;2.8;2021-22
Dylan Windler;CLE;USA;2.2;1.8;0.7;2021-22
Dwight Howard;LAL;USA;6.2;5.9;0.6;2021-22
Duncan Robinson;MIA;USA;10.9;2.6;1.6;2021-22
Duane Washington Jr.;IND;Germany;9.9;1.7;1.8;2021-22
Drew Eubanks;POR;USA;7.7;5.4;1.2;2021-22
Draymond Green;GSW;USA;7.5;7.3;7.0;2021-22
Doug McDermott;SAS;USA;11.3;2.3;1.3;2021-22
Dwight Powell;DAL;Canada;8.7;4.9;1.2;2021-22
Derrick Favors;OKC;USA;5.3;4.7;0.6;2021-22
Grayson Allen;MIL;USA;11.1;3.4;1.5;2021-22
Greg Monroe;MIN;USA;5.4;4.6;1.6;2021-22
Jalen Green;HOU;USA;17.3;3.4;2.6;2021-22
Jalen Johnson;ATL;USA;2.4;1.2;0.1;2021-22
Jalen McDaniels;CHA;USA;6.2;3.1;1.1;2021-22
Jalen Smith;IND;USA;9.2;6.0;0.5;2021-22
Jalen Suggs;ORL;USA;11.8;3.6;4.4;2021-22
James Bouknight;CHA;USA;4.6;1.7;0.8;2021-22
James Ennis III;DEN;USA;4.1;1.7;0.4;2021-22
James Harden;PHI;USA;22.0;7.7;10.3;2021-22
James Johnson;BKN;USA;5.5;3.5;2.1;2021-22
Jamorko Pickett;DET;USA;3.8;2.5;0.5;2021-22
Jared Butler;UTA;USA;3.8;1.1;1.5;2021-22
Jared Harper;NOP;USA;7.4;0.4;2.8;2021-22
Jaren Jackson Jr.;MEM;USA;16.3;5.8;1.1;2021-22
Jarred Vanderbilt;MIN;USA;6.9;8.4;1.3;2021-22
Jarrett Allen;CLE;USA;16.1;10.8;1.6;2021-22
Jarrett Culver;MEM;USA;3.5;1.3;0.9;2021-22
Jarron Cumberland;POR;USA;0.7;1.0;0.3;2021-22
Jeff Green;DEN;USA;10.3;3.1;1.3;2021-22
Jeff Dowtin;ORL;USA;2.1;2.0;1.1;2021-22
Jayson Tatum;BOS;USA;26.9;8.0;4.4;2021-22
Jaysean Paige;DET;USA;0.0;1.0;1.0;2021-22
Jaylen Nowell;MIN;USA;8.5;2.0;2.1;2021-22
Jaylen Morris;SAS;USA;0.7;0.7;0.7;2021-22
Jalen Brunson;DAL;USA;16.3;3.9;4.8;2021-22
Jaylen Hoard;OKC;France;14.7;12.0;2.4;2021-22
Jay Scrubb;LAC;USA;2.7;0.9;0.4;2021-22
Jay Huff;LAL;USA;0.0;1.0;0.3;2021-22
Jaxson Hayes;NOP;USA;9.3;4.5;0.6;2021-22
Javonte Smart;MIA;USA;3.0;1.4;0.9;2021-22
Javonte Green;CHI;USA;7.2;4.2;0.9;2021-22
Javin DeLaurier;MIL;USA;0.0;1.0;0.0;2021-22
Jaylen Brown;BOS;USA;23.6;6.1;3.5;2021-22
Jakob Poeltl;SAS;Austria;13.5;9.3;2.8;2021-22
Jake Layman;MIN;USA;2.4;1.1;0.3;2021-22
Jaime Echenique;WAS;Colombia;0.0;0.0;0.0;2021-22
Isaiah Livers;DET;USA;6.4;3.0;1.1;2021-22
Isaiah Joe;PHI;USA;3.6;1.0;0.6;2021-22
Isaiah Jackson;IND;USA;8.3;4.1;0.3;2021-22
Isaiah Hartenstein;LAC;Germany;8.3;4.9;2.4;2021-22
Isaac Okoro;CLE;USA;8.8;3.0;1.8;2021-22
Isaac Bonga;TOR;Germany;0.8;0.5;0.3;2021-22
Isaiah Roby;OKC;USA;10.1;4.8;1.6;2021-22
Immanuel Quickley;NYK;USA;11.3;3.2;3.5;2021-22
Herbert Jones;NOP;USA;9.5;3.8;2.1;2021-22
Haywood Highsmith;MIA;USA;2.3;1.4;0.3;2021-22
Hassani Gravett;ORL;USA;6.3;2.6;2.5;2021-22
Hassan Whiteside;UTA;USA;8.2;7.6;0.4;2021-22
Harrison Barnes;SAC;USA;16.4;5.6;2.4;2021-22
Hamidou Diallo;DET;USA;11.0;4.8;1.3;2021-22
Ignas Brazdeikis;ORL;Canada;5.0;1.7;0.9;2021-22
Greg Brown III;POR;USA;4.7;2.8;0.7;2021-22
Isaiah Stewart;DET;USA;8.3;8.7;1.2;2021-22
Isaiah Todd;WAS;USA;1.7;1.0;0.3;2021-22
Jahmi'us Ramsey;SAC;USA;3.2;0.7;0.4;2021-22
Jae'Sean Tate;HOU;USA;11.8;5.4;2.8;2021-22
Jae Crowder;PHX;USA;9.4;5.3;1.9;2021-22
Jaden Springer;PHI;USA;1.0;1.0;0.0;2021-22
Jaden McDaniels;MIN;USA;9.2;4.2;1.1;2021-22
Jabari Parker;BOS;USA;4.4;2.3;0.5;2021-22
Isaiah Thomas;CHA;USA;8.4;1.3;1.5;2021-22
JaVale McGee;PHX;USA;9.2;6.7;0.6;2021-22
JaMychal Green;DEN;USA;6.4;4.2;0.9;2021-22
Ja Morant;MEM;USA;27.4;5.7;6.7;2021-22
JT Thor;CHA;USA;2.0;1.3;0.6;2021-22
Ivica Zubac;LAC;Croatia;10.3;8.5;1.6;2021-22
Ish Wainright;PHX;USA;2.4;1.2;0.3;2021-22
Ish Smith;WAS;USA;6.3;2.2;3.8;2021-22
JaQuori McLaughlin;DAL;USA;0.0;0.0;0.5;2021-22
Denzel Valentine;UTA;USA;2.9;1.8;0.5;2021-22
Dennis Smith Jr.;POR;USA;5.6;2.4;3.6;2021-22
Dennis Schroder;HOU;Germany;13.5;3.3;4.6;2021-22
Charlie Brown Jr.;PHI;USA;1.4;1.5;0.3;2021-22
Charles Bassey;PHI;Nigeria;3.0;2.7;0.3;2021-22
Chandler Hutchison;PHX;USA;0.7;0.8;0.3;2021-22
Cedi Osman;CLE;Turkey;10.7;2.2;2.0;2021-22
Cat Barber;ATL;USA;0.0;1.0;1.0;2021-22
Cassius Winston;WAS;USA;2.0;0.1;1.0;2021-22
Cassius Stanley;DET;USA;5.8;2.1;0.4;2021-22
Carsen Edwards;DET;USA;5.8;1.5;3.5;2021-22
Carmelo Anthony;LAL;USA;13.3;4.2;1.0;2021-22
Carlik Jones;DEN;USA;0.8;0.6;1.0;2021-22
Caris LeVert;CLE;USA;17.0;3.7;4.3;2021-22
Cameron Payne;PHX;USA;10.8;3.0;4.9;2021-22
Cameron Oliver;ATL;USA;11.5;3.0;1.5;2021-22
Cameron McGriff;POR;USA;4.7;5.0;1.0;2021-22
Cameron Johnson;PHX;USA;12.5;4.1;1.5;2021-22
Cam Thomas;BKN;Japan;8.5;2.4;1.2;2021-22
Cam Reddish;NYK;USA;10.1;2.1;1.0;2021-22
Brandon Knight;DAL;USA;6.4;1.6;1.6;2021-22
Brandon Williams;POR;USA;12.9;3.1;3.9;2021-22
Braxton Key;DET;USA;7.2;4.5;1.0;2021-22
Brodric Thomas;BOS;USA;1.8;0.8;0.9;2021-22
Brook Lopez;MIL;USA;12.4;4.1;0.5;2021-22
Bruce Brown;BKN;USA;9.0;4.8;2.1;2021-22
Chaundee Brown Jr.;ATL;USA;6.2;3.2;0.8;2021-22
Bruno Fernando;HOU;Angola;2.9;1.8;0.2;2021-22
Buddy Hield;IND;Bahamas;15.6;4.4;2.8;2021-22
CJ Elleby;POR;USA;5.8;3.9;1.5;2021-22
CJ McCollum;NOP;USA;22.1;4.3;5.1;2021-22
CJ Miles;BOS;USA;0.0;0.0;0.0;2021-22
Cade Cunningham;DET;USA;17.4;5.5;5.6;2021-22
Caleb Martin;MIA;USA;9.2;3.8;1.1;2021-22
Bryn Forbes;DEN;USA;8.8;1.2;1.0;2021-22
Cheick Diallo;DET;Mali;3.7;4.0;0.0;2021-22
Chimezie Metu;SAC;USA;8.9;5.6;1.0;2021-22
Chris Boucher;TOR;Saint Lucia;9.4;6.2;0.3;2021-22
DaQuan Jeffries;MEM;USA;0.7;0.7;0.3;2021-22
Daishen Nix;HOU;USA;3.2;1.4;1.7;2021-22
Dakota Mathias;MEM;USA;1.0;0.3;0.2;2021-22
Dalano Banton;TOR;Canada;3.2;1.9;1.5;2021-22
Damian Jones;SAC;USA;8.1;4.4;1.2;2021-22
Damian Lillard;POR;USA;24.0;4.1;7.3;2021-22
D.J. Wilson;TOR;USA;7.5;4.0;1.3;2021-22
Damion Lee;GSW;USA;7.4;3.2;1.0;2021-22
Daniel Gafford;WAS;USA;9.4;5.7;0.9;2021-22
Daniel Oturu;TOR;USA;3.0;1.7;0.0;2021-22
Daniel Theis;BOS;Germany;8.2;4.9;0.9;2021-22
Danilo Gallinari;ATL;Italy;11.7;4.7;1.5;2021-22
Danny Green;PHI;USA;5.9;2.5;1.0;2021-22
Danuel House Jr.;UTA;USA;5.9;2.6;1.0;2021-22
Damyean Dotson;NYK;USA;2.0;1.0;0.5;2021-22
Brandon Ingram;NOP;USA;22.7;5.8;5.6;2021-22
D.J. Augustin;LAL;USA;5.3;1.2;1.9;2021-22
Craig Sword;WAS;USA;2.0;0.0;0.3;2021-22
Chris Chiozza;GSW;USA;2.0;1.1;1.9;2021-22
Chris Duarte;IND;Dominican Republic;13.1;4.1;2.1;2021-22
Chris Paul;PHX;USA;14.7;4.4;10.8;2021-22
Chris Silva;MIA;Gabon;2.6;3.6;0.7;2021-22
Christian Wood;HOU;USA;17.9;10.1;2.3;2021-22
Chuma Okeke;ORL;USA;8.6;5.0;1.7;2021-22
D'Angelo Russell;MIN;USA;18.1;3.3;7.1;2021-22
Clint Capela;ATL;Switzerland;11.1;11.9;1.2;2021-22
Cody Martin;CHA;USA;7.7;4.0;2.5;2021-22
Cody Zeller;POR;USA;5.2;4.6;0.8;2021-22
Cole Anthony;ORL;USA;16.3;5.4;5.7;2021-22
Collin Sexton;CLE;USA;16.0;3.3;2.1;2021-22
Corey Kispert;WAS;USA;8.2;2.7;1.1;2021-22
Cory Joseph;DET;Canada;8.0;2.7;3.6;2021-22
Coby White;CHI;USA;12.7;3.0;2.9;2021-22
Brandon Goodwin;CLE;USA;4.8;1.9;2.5;2021-22
Brandon Clarke;MEM;Canada;10.4;5.3;1.3;2021-22
Brandon Boston;LAC;USA;6.7;2.2;1.0;2021-22
David Nwaba;HOU;USA;5.1;3.3;0.8;2021-22
David Johnson;TOR;USA;0.0;0.0;0.0;2021-22
David Duke Jr.;BKN;USA;4.7;3.0;0.8;2021-22
Darren Collison;LAL;USA;1.3;1.3;0.7;2021-22
Aaron Gordon;DEN;USA;15.0;5.9;2.5;2021-22
Aaron Henry;PHI;USA;0.3;0.2;0.0;2021-22
Davion Mitchell;SAC;USA;11.5;2.2;4.2;2021-22
Aaron Holiday;PHX;USA;6.3;1.9;2.4;2021-22
Aaron Wiggins;OKC;USA;8.3;3.6;1.4;2021-22
Abdel Nader;PHX;Egypt;2.4;1.9;0.5;2021-22
Ade Murkey;SAC;USA;0.0;0.0;0.0;2021-22
Admiral Schofield;ORL;United Kingdom;3.8;2.3;0.7;2021-22
Ahmad Caver;IND;USA;2.0;0.0;0.0;2021-22
Al Horford;BOS;Dominican Republic;10.2;7.7;3.4;2021-22
Aaron Nesmith;BOS;USA;3.8;1.7;0.4;2021-22
Alec Burks;NYK;USA;11.7;4.9;3.0;2021-22
Davis Bertans;DAL;Latvia;5.6;2.1;0.6;2021-22
Day'Ron Sharpe;BKN;USA;6.2;5.0;0.5;2021-22
Deni Avdija;WAS;Israel;8.4;5.2;2.0;2021-22
Delon Wright;ATL;USA;4.4;2.9;2.4;2021-22
Dejounte Murray;SAS;USA;21.1;8.3;9.2;2021-22
Deividas Sirvydis;DET;Lithuania;1.0;2.0;0.3;2021-22
Deandre Ayton;PHX;Bahamas;17.2;10.2;1.4;2021-22
Dean Wade;CLE;USA;5.3;2.9;1.0;2021-22
Davon Reed;DEN;USA;4.4;2.3;1.1;2021-22
DeMarcus Cousins;DEN;USA;9.0;5.6;1.5;2021-22
DeJon Jarreau;IND;USA;0.0;0.0;0.0;2021-22
DeAndre' Bembry;MIL;USA;5.1;2.9;1.2;2021-22
DeAndre Jordan;PHI;USA;4.3;5.5;0.4;2021-22
De'Anthony Melton;MEM;USA;10.8;4.5;2.7;2021-22
De'Andre Hunter;ATL;USA;13.4;3.3;1.3;2021-22
De'Aaron Fox;SAC;USA;23.2;3.9;5.6;2021-22
DeMar DeRozan;CHI;USA;27.9;5.2;4.9;2021-22
Jemerrio Jones;LAL;USA;2.0;1.5;0.0;2021-22
Aleem Ford;ORL;USA;2.8;3.0;0.4;2021-22
Alex Caruso;CHI;USA;7.4;3.6;4.0;2021-22
Ayo Dosunmu;CHI;USA;8.8;2.8;3.3;2021-22
BJ Johnson;ORL;USA;6.5;3.8;0.0;2021-22
Bam Adebayo;MIA;USA;19.1;10.1;3.4;2021-22
Ben McLemore;POR;USA;10.2;1.6;0.9;2021-22
Bismack Biyombo;PHX;DRC;5.8;4.6;0.6;2021-22
Blake Griffin;BKN;USA;6.4;4.1;1.9;2021-22
Avery Bradley;LAL;USA;6.4;2.2;0.8;2021-22
Boban Marjanovic;DAL;Serbia;4.3;1.7;0.1;2021-22
Bogdan Bogdanovic;ATL;Serbia;15.1;4.0;3.1;2021-22
Bojan Bogdanovic;UTA;Croatia;18.1;4.3;1.7;2021-22
Bol Bol;ORL;Sudan;2.4;1.4;0.4;2021-22
Bones Hyland;DEN;USA;10.1;2.7;2.8;2021-22
Brad Wanamaker;WAS;USA;3.6;1.7;2.4;2021-22
Bradley Beal;WAS;USA;23.2;4.7;6.6;2021-22
Bobby Portis;MIL;USA;14.6;9.1;1.2;2021-22
Alekesej Pokusevski;OKC;Serbia;7.6;5.2;2.1;2021-22
Austin Rivers;DEN;USA;6.0;1.7;1.3;2021-22
Arnoldas Kulboka;CHA;Lithuania;0.0;0.0;0.0;2021-22
Alex Len;SAC;Ukraine;6.0;4.1;1.2;2021-22
Alfonzo McKinnie;CHI;USA;3.5;1.9;0.3;2021-22
Alize Johnson;NOP;USA;1.8;2.7;0.4;2021-22
Alperen Sengun;HOU;Turkey;9.6;5.5;2.6;2021-22
Amir Coffey;LAC;USA;9.0;2.9;1.8;2021-22
Andre Drummond;BKN;USA;7.9;9.3;1.8;2021-22
Austin Reaves;LAL;USA;7.3;3.2;1.8;2021-22
Andre Iguodala;GSW;USA;4.0;3.2;3.7;2021-22
Anfernee Simons;POR;USA;17.3;2.6;3.9;2021-22
Anthony Davis;LAL;USA;23.2;9.9;3.1;2021-22
Anthony Edwards;MIN;USA;21.3;4.8;3.8;2021-22
Anthony Gill;WAS;USA;4.1;1.9;0.6;2021-22
Anthony Lamb;HOU;USA;0.0;0.5;1.0;2021-22
Armoni Brooks;TOR;USA;5.3;1.9;1.1;2021-22
Andrew Wiggins;GSW;Canada;17.2;4.5;2.2;2021-22
Jerami Grant;DET;USA;19.2;4.1;2.4;2021-22
Jordan McLaughlin;MIN;USA;3.8;1.5;2.9;2021-22
Jeremy Lamb;SAC;USA;7.3;2.8;1.4;2021-22
P.J. Dozier;DEN;USA;5.4;3.5;1.6;2021-22
Otto Porter Jr.;GSW;USA;8.2;5.7;1.5;2021-22
Oshae Brissett;IND;Canada;9.1;5.3;1.1;2021-22
Onyeka Okongwu;ATL;USA;8.2;5.9;1.1;2021-22
Omer Yurtseven;MIA;Turkey;5.3;5.3;0.9;2021-22
Olivier Sarr;OKC;France;7.0;4.2;0.9;2021-22
Obi Toppin;NYK;USA;9.0;3.7;1.1;2021-22
OG Anunoby;TOR;United Kingdom;17.1;5.5;2.6;2021-22
Norvel Pelle;UTA;USA;2.0;2.0;0.0;2021-22
Norman Powell;LAC;USA;19.0;3.2;2.1;2021-22
Nikola Vucevic;CHI;Montenegro;17.6;11.0;3.2;2021-22
Nikola Jokic;DEN;Serbia;27.1;13.8;7.9;2021-22
Nik Stauskas;BOS;Canada;2.3;0.4;0.3;2021-22
Nicolas Batum;LAC;France;8.3;4.3;1.7;2021-22
Nickeil Alexander-Walker;UTA;Canada;10.6;2.9;2.4;2021-22
Nick Richards;CHA;Jamaica;3.0;1.7;0.3;2021-22
Nic Claxton;BKN;USA;8.7;5.6;0.9;2021-22
Moses Brown;CLE;USA;4.3;3.4;0.0;2021-22
Moses Moody;GSW;USA;4.4;1.5;0.4;2021-22
Moses Wright;DAL;USA;1.3;0.8;0.5;2021-22
Mychal Mulder;MIA;Canada;4.1;1.4;0.3;2021-22
Myles Powell;PHI;USA;1.2;0.5;0.3;2021-22
Myles Turner;IND;USA;12.9;7.1;1.0;2021-22
P.J. Tucker;MIA;USA;7.6;5.5;2.1;2021-22
Naji Marshall;NOP;USA;5.7;2.6;1.1;2021-22
Nate Hinton;IND;USA;0.0;0.0;0.0;2021-22
Nathan Knight;MIN;USA;3.7;2.3;0.6;2021-22
Naz Reid;MIN;USA;8.3;3.9;0.9;2021-22
Neemias Queta;SAC;Portugal;3.0;2.1;0.4;2021-22
Nemanja Bjelica;GSW;Serbia;6.1;4.1;2.2;2021-22
Nerlens Noel;NYK;USA;3.4;5.6;0.9;2021-22
Nassir Little;POR;USA;9.8;5.6;1.3;2021-22
P.J. Washington;CHA;USA;10.3;5.2;2.3;2021-22
Paris Bass;PHX;USA;3.0;2.0;0.0;2021-22
Pascal Siakam;TOR;Cameroon;22.8;8.5;5.3;2021-22
Rayjon Tucker;MIL;USA;4.2;1.6;2.0;2021-22
Reggie Bullock;DAL;USA;8.6;3.5;1.2;2021-22
Reggie Jackson;LAC;USA;16.8;3.6;4.8;2021-22
Reggie Perry;POR;USA;9.2;4.7;1.2;2021-22
Richaun Holmes;SAC;USA;10.4;7.0;1.1;2021-22
Ricky Rubio;IND;Spain;13.1;4.1;6.6;2021-22
Raul Neto;WAS;Brazil;7.5;1.9;3.1;2021-22
Rob Edwards;OKC;USA;1.5;1.5;0.0;2021-22
Robert Williams III;BOS;USA;10.0;9.6;2.0;2021-22
Robert Woodard II;SAS;USA;0.6;0.9;0.3;2021-22
Robin Lopez;ORL;USA;7.1;3.5;1.5;2021-22
Rodney Hood;LAC;USA;3.1;1.5;0.7;2021-22
Rodney McGruder;DET;USA;5.4;2.2;0.9;2021-22
Romeo Langford;SAS;USA;4.5;2.3;0.4;2021-22
Robert Covington;LAC;USA;8.5;5.5;1.3;2021-22
Moritz Wagner;ORL;Germany;9.0;3.7;1.4;2021-22
Rajon Rondo;CLE;USA;4.8;2.8;4.4;2021-22
RJ Barrett;NYK;Canada;20.0;5.8;3.0;2021-22
Pat Connaughton;MIL;USA;9.9;4.2;1.3;2021-22
Patrick Beverley;MIN;USA;9.2;4.1;4.6;2021-22
Patrick Williams;CHI;USA;9.0;4.1;0.9;2021-22
Patty Mills;BKN;Australia;11.4;1.9;2.3;2021-22
Paul George;LAC;USA;24.3;6.9;5.7;2021-22
Paul Millsap;PHI;USA;3.5;3.5;0.9;2021-22
RJ Nembhard Jr.;CLE;USA;1.1;0.5;0.9;2021-22
Paul Reed;PHI;USA;3.1;2.4;0.4;2021-22
Payton Pritchard;BOS;USA;6.2;1.9;2.0;2021-22
Petr Cornelie;DEN;France;1.1;1.1;0.2;2021-22
Precious Achiuwa;TOR;Nigeria;9.1;6.5;1.1;2021-22
Quentin Grimes;NYK;USA;6.0;2.0;1.0;2021-22
Quinndary Weatherspoon;GSW;USA;2.7;1.3;0.5;2021-22
R.J. Hampton;ORL;USA;7.6;3.0;2.5;2021-22
Paul Watson;OKC;USA;3.4;3.0;0.9;2021-22
Royce O'Neale;UTA;USA;7.4;4.8;2.5;2021-22
Montrezl Harrell;CHA;USA;13.1;6.1;2.0;2021-22
Mo Bamba;ORL;USA;10.6;8.1;1.2;2021-22
Mac McClung;LAL;USA;4.0;1.5;0.5;2021-22
M.J. Walker;PHX;USA;0.0;0.5;0.5;2021-22
Luke Kornet;BOS;USA;2.0;1.9;0.6;2021-22
Luke Kennard;LAC;USA;11.9;3.3;2.1;2021-22
Luka Garza;DET;USA;5.8;3.1;0.6;2021-22
Luka Doncic;DAL;Slovenia;28.4;9.1;8.7;2021-22
Luguentz Dort;OKC;Canada;17.2;4.2;1.7;2021-22
Louis King;SAC;USA;4.5;1.2;0.9;2021-22
Lou Williams;ATL;USA;6.3;1.6;1.9;2021-22
Lonzo Ball;CHI;USA;13.0;5.4;5.1;2021-22
Lonnie Walker IV;SAS;USA;12.1;2.6;2.2;2021-22
Lindy Waters III;OKC;USA;8.0;2.9;1.0;2021-22
Lindell Wigginton;MIL;Canada;4.2;1.3;1.2;2021-22
Leandro Bolmaro;MIN;Argentina;1.4;1.2;0.6;2021-22
LeBron James;LAL;USA;30.3;8.2;6.2;2021-22
Lauri Markkanen;CLE;Finland;14.8;5.7;1.3;2021-22
Kris Dunn;POR;USA;7.6;3.5;5.6;2021-22
Jeremiah Robinson-Earl;OKC;USA;7.5;5.6;1.0;2021-22
Kristaps Porzingis;WAS;Latvia;20.2;8.1;2.3;2021-22
Kyle Anderson;MEM;USA;7.6;5.3;2.7;2021-22
Kyle Guy;MIA;USA;3.9;0.9;0.9;2021-22
Kyle Kuzma;WAS;USA;17.1;8.5;3.5;2021-22
Kyle Lowry;MIA;USA;13.4;4.5;7.5;2021-22
Malachi Flynn;TOR;USA;4.3;1.4;1.6;2021-22
Kyrie Irving;BKN;Australia;27.4;4.4;5.8;2021-22
LaMelo Ball;CHA;USA;20.1;6.7;7.6;2021-22
Lamar Stevens;CLE;USA;6.1;2.6;0.7;2021-22
Lance Stephenson;IND;USA;8.3;2.8;3.6;2021-22
Landry Shamet;PHX;USA;8.3;1.8;1.6;2021-22
Langston Galloway;MIL;USA;2.0;2.6;1.7;2021-22
Larry Nance Jr.;NOP;USA;7.0;5.4;1.8;2021-22
LaMarcus Aldridge;BKN;USA;12.9;5.5;0.9;2021-22
Malcolm Brogdon;IND;USA;19.1;5.1;5.9;2021-22
Malcolm Hill;CHI;USA;3.8;1.8;0.4;2021-22
Malik Beasley;MIN;USA;12.1;2.9;1.5;2021-22
Matt Thomas;CHI;USA;4.0;1.3;0.5;2021-22
Maurice Harkless;SAC;USA;4.6;2.4;0.5;2021-22
Max Strus;MIA;USA;10.6;3.0;1.4;2021-22
Maxi Kleber;DAL;Germany;7.0;5.9;1.2;2021-22
McKinley Wright IV;MIN;USA;1.0;0.0;0.6;2021-22
Melvin Frazier Jr.;OKC;USA;10.7;4.3;0.3;2021-22
Matt Ryan;BOS;USA;3.0;0.0;0.0;2021-22
Michael Porter Jr.;DEN;USA;9.9;6.6;1.9;2021-22
Mike Conley;UTA;USA;13.7;3.0;5.3;2021-22
Mike Muscala;OKC;USA;8.0;3.0;0.5;2021-22
Miles Bridges;CHA;USA;20.2;7.0;3.8;2021-22
Miles McBride;NYK;USA;2.2;1.1;1.0;2021-22
Mitchell Robinson;NYK;USA;8.5;8.6;0.5;2021-22
Miye Oni;UTA;USA;0.3;0.4;0.3;2021-22
Mikal Bridges;PHX;USA;14.2;4.2;2.3;2021-22
Monte Morris;DEN;USA;12.6;3.0;4.4;2021-22
Matt Mooney;NYK;USA;0.0;0.0;0.0;2021-22
Mason Plumlee;CHA;USA;6.5;7.7;3.1;2021-22
Malik Fitts;BOS;USA;1.4;1.1;0.3;2021-22
Malik Monk;LAL;USA;13.8;3.4;2.9;2021-22
Malik Newman;CLE;USA;8.0;1.0;1.0;2021-22
Mamadi Diakite;OKC;Guinea;4.3;4.5;0.2;2021-22
Marcus Garrett;MIA;USA;1.1;1.9;0.6;2021-22
Marcus Morris Sr.;LAC;USA;15.4;4.4;2.1;2021-22
Matisse Thybulle;PHI;USA;5.7;2.3;1.1;2021-22
Marcus Smart;BOS;USA;12.1;3.8;5.9;2021-22
Markieff Morris;MIA;USA;7.6;2.6;1.4;2021-22
Marko Simonovic;CHI;Montenegro;1.9;1.1;0.0;2021-22
Markus Howard;DEN;USA;4.1;0.4;0.2;2021-22
Marquese Chriss;DAL;USA;4.5;3.0;0.5;2021-22
Marvin Bagley III;DET;USA;11.3;7.0;0.8;2021-22
Mason Jones;LAL;USA;6.8;2.5;1.0;2021-22
Markelle Fultz;ORL;USA;10.8;2.7;5.5;2021-22
Rudy Gay;UTA;USA;8.1;4.4;1.0;2021-22
Micah Potter;DET;USA;4.0;3.0;0.0;2021-22
Rui Hachimura;WAS;Japan;11.3;3.8;1.1;2021-22
Justin Champagnie;TOR;USA;2.3;2.0;0.3;2021-22
Justin Holiday;SAC;USA;10.1;2.6;1.7;2021-22
Justin Jackson;PHX;USA;2.1;1.0;0.3;2021-22
Justin Robinson;DET;USA;3.1;0.8;1.3;2021-22
Justise Winslow;POR;USA;5.7;4.2;1.8;2021-22
Jusuf Nurkic;POR;Bosnia and Herzegovina;15.0;11.1;2.8;2021-22
Juwan Morgan;BOS;USA;2.5;2.0;0.5;2021-22
KZ Okpala;MIA;USA;3.7;2.0;0.7;2021-22
Kai Jones;CHA;Bahamas;1.0;0.5;0.2;2021-22
Karl-Anthony Towns;MIN;USA;24.6;9.8;3.6;2021-22
Keifer Sykes;IND;USA;5.6;1.4;1.9;2021-22
Keita Bates-Diop;SAS;USA;5.7;3.9;0.7;2021-22
Kelan Martin;BOS;USA;5.7;1.8;0.7;2021-22
Keldon Johnson;SAS;USA;17.0;6.1;2.1;2021-22
Keljin Blevins;POR;USA;3.1;1.5;0.6;2021-22
Kelly Olynyk;DET;Canada;9.1;4.4;2.8;2021-22
Kelly Oubre Jr.;CHA;USA;15.0;4.0;1.1;2021-22
Kevon Looney;GSW;USA;6.0;7.3;2.0;2021-22
Kevin Porter Jr.;HOU;USA;15.6;4.4;6.2;2021-22
Kevin Pangos;CLE;Canada;1.6;0.5;1.3;2021-22
Kevin Love;CLE;USA;13.6;7.2;2.2;2021-22
Kevin Knox II;ATL;USA;3.1;1.5;0.3;2021-22
Kevin Huerter;ATL;USA;12.1;3.4;2.7;2021-22
Justin Anderson;IND;USA;6.4;2.9;2.1;2021-22
Kevin Durant;BKN;USA;29.9;7.4;6.4;2021-22
Keon Johnson;POR;USA;7.2;2.2;2.1;2021-22
Kenyon Martin Jr.;HOU;USA;8.8;3.8;1.3;2021-22
Kentavious Caldwell-Pope;WAS;USA;13.2;3.4;1.9;2021-22
Kent Bazemore;LAL;USA;3.4;1.8;0.9;2021-22
Kenrich Williams;OKC;USA;7.4;4.5;2.2;2021-22
Kemba Walker;NYK;USA;11.6;3.0;3.5;2021-22
Kessler Edwards;BKN;USA;5.9;3.6;0.6;2021-22
Julius Randle;NYK;USA;20.1;9.9;5.1;2021-22
